group,frame_index_1based,frame_addr,piece_count,piece_index,piece_flags_hex,x_offset_hex,x_offset_signed,y_offset_hex,y_offset_signed,tile_hex
13,13,C3:3D6C,16,7,B0,E1,-31,FA,-6,2B
13,14,C3:3DAD,16,0,E0,02,2,FA,-6,3C
13,14,C3:3DAD,16,1,E0,0A,10,FA,-6,2C
13,14,C3:3DAD,16,2,E0,12,18,FA,-6,3B
13,14,C3:3DAD,16,3,E0,1A,26,FA,-6,2B
13,14,C3:3DAD,16,4,B0,FA,-6,FA,-6,3C
13,14,C3:3DAD,16,5,B0,F2,-14,FA,-6,2C
13,14,C3:3DAD,16,6,B0,EA,-22,FA,-6,3B
13,14,C3:3DAD,16,7,B0,E2,-30,FA,-6,2B
13,15,C3:3E16,18,0,20,00,0,F8,-8,38
13,15,C3:3E16,18,1,30,F8,-8,F8,-8,29
13,15,C3:3E16,18,2,30,F0,-16,F8,-8,28
13,15,C3:3E16,18,3,28,08,8,E8,-24,26
13,15,C3:3E16,18,4,38,F8,-8,E8,-24,24
13,15,C3:3E16,18,5,30,F0,-16,F0,-16,33
13,15,C3:3E16,18,6,30,F0,-16,E8,-24,23
13,15,C3:3E16,18,7,30,E8,-24,E8,-24,22
13,16,C3:3E63,26,0,60,00,0,E8,-24,14
13,16,C3:3E63,26,1,60,00,0,E0,-32,04
13,16,C3:3E63,26,2,60,08,8,E0,-32,03
13,16,C3:3E63,26,3,20,10,16,EB,-21,18
13,16,C3:3E63,26,4,20,10,16,E3,-29,08
13,16,C3:3E63,26,5,60,00,0,F0,-16,07
13,16,C3:3E63,26,6,60,08,8,F8,-8,16
13,16,C3:3E63,26,7,60,10,16,F8,-8,15
14,1,C5:08DB,33,0,30,E0,-32,9A,-102,4B
14,1,C5:08DB,33,1,30,E8,-24,9A,-102,2E
14,1,C5:08DB,33,2,30,FF,-1,FA,-6,37
14,1,C5:08DB,33,3,30,FF,-1,F2,-14,27
14,1,C5:08DB,33,4,38,EF,-17,F2,-14,20
14,1,C5:08DB,33,5,20,08,8,DA,-38,4A
14,1,C5:08DB,33,6,20,00,0,DA,-38,49
14,1,C5:08DB,33,7,30,F8,-8,DA,-38,48
14,2,C5:0960,39,0,30,E0,-32,9A,-102,4B
14,2,C5:0960,39,1,30,E0,-32,A2,-94,02
14,2,C5:0960,39,2,38,E8,-24,9A,-102,0E
14,2,C5:0960,39,3,30,F0,-16,92,-110,00
14,2,C5:0960,39,4,30,F8,-8,92,-110,01
14,2,C5:0960,39,5,30,F8,-8,9A,-102,11
14,2,C5:0960,39,6,30,F8,-8,A2,-94,05
14,2,C5:0960,39,7,30,F8,-8,AA,-86,15
14,3,C5:09FD,46,0,20,08,8,DA,-38,58
14,3,C5:09FD,46,1,28,08,8,CA,-54,4E
14,3,C5:09FD,46,2,28,08,8,BA,-70,4C
14,3,C5:09FD,46,3,20,08,8,B2,-78,50
14,3,C5:09FD,46,4,20,08,8,AA,-86,17
14,3,C5:09FD,46,5,20,08,8,A2,-94,07
14,3,C5:09FD,46,6,20,00,0,D2,-46,3C
14,3,C5:09FD,46,7,20,00,0,CA,-54,2C
14,4,C5:0AB6,50,0,20,18,24,C2,-62,64
14,4,C5:0AB6,50,1,20,18,24,CA,-54,56
14,4,C5:0AB6,50,2,20,10,16,CA,-54,55
14,4,C5:0AB6,50,3,20,08,8,DA,-38,59
14,4,C5:0AB6,50,4,20,08,8,D2,-46,57
14,4,C5:0AB6,50,5,20,08,8,CA,-54,54
14,4,C5:0AB6,50,6,28,08,8,BA,-70,60
14,4,C5:0AB6,50,7,20,08,8,B2,-78,51
14,5,C5:0B7F,48,0,20,08,8,DA,-38,74
14,5,C5:0B7F,48,1,20,10,16,D2,-46,5B
14,5,C5:0B7F,48,2,20,08,8,D2,-46,5A
14,5,C5:0B7F,48,3,28,08,8,C2,-62,62
14,5,C5:0B7F,48,4,20,08,8,BA,-70,53
14,5,C5:0B7F,48,5,20,08,8,B2,-78,52
14,5,C5:0B7F,48,6,20,08,8,AA,-86,17
14,5,C5:0B7F,48,7,20,08,8,A2,-94,07
14,6,C5:0C40,53,0,20,18,24,CA,-54,56
14,6,C5:0C40,53,1,20,18,24,C2,-62,64
14,6,C5:0C40,53,2,20,10,16,CA,-54,55
14,6,C5:0C40,53,3,20,08,8,DA,-38,59
14,6,C5:0C40,53,4,20,08,8,D2,-46,57
14,6,C5:0C40,53,5,20,08,8,CA,-54,54
14,6,C5:0C40,53,6,28,08,8,BA,-70,60
14,6,C5:0C40,53,7,20,08,8,B2,-78,51
14,7,C5:0D65,25,0,20,16,22,F8,-8,37
14,7,C5:0D65,25,1,20,0E,14,F8,-8,28
14,7,C5:0D65,25,2,20,06,6,F8,-8,27
14,7,C5:0D65,25,3,30,FE,-2,F8,-8,36
14,7,C5:0D65,25,4,30,F6,-10,F8,-8,35
14,7,C5:0D65,25,5,30,EE,-18,F8,-8,26
14,7,C5:0D65,25,6,30,E6,-26,F8,-8,25
14,7,C5:0D65,25,7,20,16,22,F0,-16,34
14,8,C5:0DCA,28,0,30,F6,-10,C8,-56,02
14,8,C5:0DCA,28,1,30,FE,-2,C8,-56,03
14,8,C5:0DCA,28,2,38,F6,-10,D0,-48,29
14,8,C5:0DCA,28,3,30,F6,-10,E0,-32,19
14,8,C5:0DCA,28,4,30,FE,-2,E0,-32,1A
14,8,C5:0DCA,28,5,20,16,22,F8,-8,37
14,8,C5:0DCA,28,6,20,0E,14,F8,-8,28
14,8,C5:0DCA,28,7,20,06,6,F8,-8,27
14,9,C5:0E3B,31,0,30,F6,-10,D0,-48,2B
14,9,C5:0E3B,31,1,30,FE,-2,D0,-48,2C
14,9,C5:0E3B,31,2,30,F6,-10,D8,-40,39
14,9,C5:0E3B,31,3,30,FE,-2,D8,-40,3A
14,9,C5:0E3B,31,4,30,F6,-10,C8,-56,02
14,9,C5:0E3B,31,5,30,FE,-2,C8,-56,03
14,9,C5:0E3B,31,6,30,F6,-10,E0,-32,19
14,9,C5:0E3B,31,7,30,FE,-2,E0,-32,1A
14,10,C5:0EB8,31,0,30,F6,-10,D0,-48,3B
14,10,C5:0EB8,31,1,30,FE,-2,D0,-48,3C
14,10,C5:0EB8,31,2,30,F6,-10,D8,-40,39
14,10,C5:0EB8,31,3,30,FE,-2,D8,-40,3A
14,10,C5:0EB8,31,4,30,F6,-10,C8,-56,02
14,10,C5:0EB8,31,5,30,FE,-2,C8,-56,03
14,10,C5:0EB8,31,6,30,F6,-10,E0,-32,19
14,10,C5:0EB8,31,7,30,FE,-2,E0,-32,1A
14,11,C5:0F35,31,0,30,F6,-10,D0,-48,2D
14,11,C5:0F35,31,1,30,FE,-2,D0,-48,2E
14,11,C5:0F35,31,2,30,F6,-10,D8,-40,39
14,11,C5:0F35,31,3,30,FE,-2,D8,-40,3A
14,11,C5:0F35,31,4,30,F6,-10,C8,-56,02
14,11,C5:0F35,31,5,30,FE,-2,C8,-56,03
14,11,C5:0F35,31,6,30,F6,-10,E0,-32,19
14,11,C5:0F35,31,7,30,FE,-2,E0,-32,1A
14,12,C5:0FB2,31,0,30,F6,-10,D0,-48,3D
14,12,C5:0FB2,31,1,30,FE,-2,D0,-48,3E
14,12,C5:0FB2,31,2,30,F6,-10,D8,-40,39
14,12,C5:0FB2,31,3,30,FE,-2,D8,-40,3A
14,12,C5:0FB2,31,4,30,F6,-10,C8,-56,02
14,12,C5:0FB2,31,5,30,FE,-2,C8,-56,03
14,12,C5:0FB2,31,6,30,F6,-10,E0,-32,19
14,12,C5:0FB2,31,7,30,FE,-2,E0,-32,1A
14,13,C5:1047,35,0,20,10,16,E2,-30,3C
14,13,C5:1047,35,1,20,08,8,CA,-54,17
14,13,C5:1047,35,2,20,08,8,C2,-62,07
14,13,C5:1047,35,3,20,00,0,C8,-56,16
14,13,C5:1047,35,4,20,00,0,C0,-64,06
14,13,C5:1047,35,5,20,08,8,DA,-38,37
14,13,C5:1047,35,6,20,08,8,D2,-46,27
14,13,C5:1047,35,7,20,00,0,D8,-40,36
14,14,C5:10D8,33,0,20,18,24,F8,-8,11
14,14,C5:10D8,33,1,20,10,16,F8,-8,01
14,14,C5:10D8,33,2,20,08,8,F8,-8,54
14,14,C5:10D8,33,3,20,00,0,F8,-8,53
14,14,C5:10D8,33,4,30,F0,-16,F8,-8,45
14,14,C5:10D8,33,5,30,E8,-24,F8,-8,44
14,14,C5:10D8,33,6,30,E0,-32,F8,-8,43
14,14,C5:10D8,33,7,28,10,16,E8,-24,41
14,15,C5:115D,35,0,20,18,24,D0,-48,30
14,15,C5:115D,35,1,20,10,16,D0,-48,1F
14,15,C5:115D,35,2,20,10,16,D8,-40,28
14,15,C5:115D,35,3,20,10,16,E0,-32,38
14,15,C5:115D,35,4,28,18,24,D8,-40,49
14,15,C5:115D,35,5,20,20,32,D0,-48,58
14,15,C5:115D,35,6,20,20,32,C8,-56,48
14,15,C5:115D,35,7,28,10,16,C0,-64,46
14,16,C5:11EA,35,0,28,18,24,D8,-40,4E
14,16,C5:11EA,35,1,20,20,32,D0,-48,5D
14,16,C5:11EA,35,2,20,20,32,C8,-56,4D
14,16,C5:11EA,35,3,28,10,16,C0,-64,4B
14,16,C5:11EA,35,4,20,18,24,D0,-48,30
14,16,C5:11EA,35,5,20,10,16,D0,-48,1F
14,16,C5:11EA,35,6,20,10,16,D8,-40,28
14,16,C5:11EA,35,7,20,10,16,E0,-32,38
15,1,C5:1B01,1,0,01,00,0,00,0,23
15,2,C5:1C24,2,0,01,00,0,00,0,02
15,2,C5:1C24,2,1,10,03,3,10,16,04
15,3,C5:1C28,2,0,10,03,3,10,16,04
15,3,C5:1C28,2,1,10,00,0,00,0,06
15,4,C5:1C49,5,0,FF,00,0,00,0,0C
15,4,C5:1C49,5,1,60,20,32,F8,-8,04
15,4,C5:1C49,5,2,20,18,24,F8,-8,04
15,4,C5:1C49,5,3,60,10,16,F8,-8,04
15,4,C5:1C49,5,4,20,08,8,F8,-8,04
15,5,C5:1EFE,6,0,03,07,7,03,3,08
15,5,C5:1EFE,6,1,03,09,9,03,3,0A
15,5,C5:1EFE,6,2,23,00,0,00,0,0B
15,5,C5:1EFE,6,3,03,0C,12,03,3,0D
15,5,C5:1EFE,6,4,03,0E,14,03,3,0F
15,5,C5:1EFE,6,5,03,10,16,43,67,00
15,6,C5:1F0A,11,0,03,0C,12,03,3,0D
15,6,C5:1F0A,11,1,03,0E,14,03,3,0F
15,6,C5:1F0A,11,2,03,10,16,43,67,00
15,6,C5:1F0A,11,3,00,11,17,03,3,12
15,6,C5:1F0A,11,4,03,13,19,03,3,14
15,6,C5:1F0A,11,5,03,15,21,03,3,16
15,6,C5:1F0A,11,6,43,00,0,00,0,0C
15,6,C5:1F0A,11,7,E0,10,16,F8,-8,01
15,7,C5:1F18,17,0,03,12,18,03,3,13
15,7,C5:1F18,17,1,03,14,20,03,3,15
15,7,C5:1F18,17,2,03,16,22,43,67,00
15,7,C5:1F18,17,3,00,0C,12,E0,-32,10
15,7,C5:1F18,17,4,F8,01,1,E0,-32,18
15,7,C5:1F18,17,5,F8,00,0,60,96,10
15,7,C5:1F18,17,6,F0,03,3,60,96,18
15,7,C5:1F18,17,7,F0,02,2,60,96,10
15,8,C5:1FBA,23,0,05,18,24,05,5,19
15,8,C5:1FBA,23,1,05,1A,26,FF,-1,00
15,8,C5:1FBA,23,2,00,00,0,05,5,1A
15,8,C5:1FBA,23,3,05,19,25,05,5,18
15,8,C5:1FBA,23,4,05,17,23,FF,-1,00
15,8,C5:1FBA,23,5,00,12,18,20,32,20
15,8,C5:1FBA,23,6,F0,03,3,20,32,08
15,8,C5:1FBA,23,7,F0,03,3,60,96,18
15,10,C5:20C5,27,0,05,1C,28,05,5,1D
15,10,C5:20C5,27,1,05,1E,30,05,5,1F
15,10,C5:20C5,27,2,05,00,0,35,53,00
15,10,C5:20C5,27,3,00,00,0,05,5,1F
15,10,C5:20C5,27,4,05,1E,30,05,5,1D
15,10,C5:20C5,27,5,05,1C,28,05,5,1B
15,10,C5:20C5,27,6,35,00,0,00,0,1B
15,10,C5:20C5,27,7,F0,00,0,00,0,0C
15,12,C5:20E1,27,0,F0,00,0,00,0,0C
15,12,C5:20E1,27,1,68,20,32,F0,-16,0A
15,12,C5:20E1,27,2,28,10,16,F0,-16,0C
15,12,C5:20E1,27,3,28,00,0,F0,-16,0A
15,12,C5:20E1,27,4,28,10,16,D0,-48,20
15,12,C5:20E1,27,5,28,10,16,E0,-32,08
15,12,C5:20E1,27,6,68,20,32,E0,-32,06
15,12,C5:20E1,27,7,28,00,0,E0,-32,06
15,13,C5:211B,32,0,FF,00,0,00,0,21
15,13,C5:211B,32,1,FF,00,0,00,0,01
15,13,C5:211B,32,2,28,00,0,F0,-16,00
15,13,C5:211B,32,3,01,28,40,00,0,F0
15,13,C5:211B,32,4,02,01,1,28,40,00
15,13,C5:211B,32,5,F0,04,4,01,1,28
15,13,C5:211B,32,6,00,F0,-16,06,6,01
15,13,C5:211B,32,7,28,00,0,F0,-16,08
15,14,C5:211F,33,0,FF,00,0,00,0,01
15,14,C5:211F,33,1,28,00,0,F0,-16,00
15,14,C5:211F,33,2,01,28,40,00,0,F0
15,14,C5:211F,33,3,02,01,1,28,40,00
15,14,C5:211F,33,4,F0,04,4,01,1,28
15,14,C5:211F,33,5,00,F0,-16,06,6,01
15,14,C5:211F,33,6,28,00,0,F0,-16,08
15,14,C5:211F,33,7,01,68,104,00,0,F0
15,15,C5:214B,34,0,05,23,35,07,7,24
15,15,C5:214B,34,1,07,00,0,00,0,25
15,15,C5:214B,34,2,07,26,38,07,7,27
15,15,C5:214B,34,3,07,28,40,07,7,00
15,15,C5:214B,34,4,00,24,36,06,6,23
15,15,C5:214B,34,5,06,29,41,04,4,00
15,15,C5:214B,34,6,00,22,34,10,16,23
15,15,C5:214B,34,7,10,24,36,10,16,25
15,16,C5:2153,37,0,07,26,38,07,7,27
15,16,C5:2153,37,1,07,28,40,07,7,00
15,16,C5:2153,37,2,00,24,36,06,6,23
15,16,C5:2153,37,3,06,29,41,04,4,00
15,16,C5:2153,37,4,00,22,34,10,16,23
15,16,C5:2153,37,5,10,24,36,10,16,25
15,16,C5:2153,37,6,0B,26,38,0B,11,25
15,16,C5:2153,37,7,0B,26,38,0B,11,24
