screen_index,screen_vram_base,screen_x,screen_y,x,y,global_x_assuming_4x4,global_y_assuming_4x4,entry_hex,tile,tile_hex,tile_vram_offset_if_charbase_8000_4bpp,palette,hflip,vflip,priority
7,0x3800,3,1,3,11,99,43,0x2E2A,554,0x22A,0xC540,2,1,1,0
7,0x3800,3,1,4,11,100,43,0x4B2A,810,0x32A,0xE540,4,0,1,0
7,0x3800,3,1,5,11,101,43,0x4D2A,298,0x12A,0xA540,4,1,1,0
7,0x3800,3,1,6,11,102,43,0x4B2A,810,0x32A,0xE540,4,0,1,0
7,0x3800,3,1,7,11,103,43,0x4B2A,810,0x32A,0xE540,4,0,1,0
7,0x3800,3,1,8,11,104,43,0x4B04,772,0x304,0xE080,4,0,1,0
7,0x3800,3,1,9,11,105,43,0x6105,261,0x105,0xA0A0,6,0,0,0
7,0x3800,3,1,10,11,106,43,0x4B2A,810,0x32A,0xE540,4,0,1,0
7,0x3800,3,1,11,11,107,43,0x2E2A,554,0x22A,0xC540,2,1,1,0
7,0x3800,3,1,12,11,108,43,0x4B04,772,0x304,0xE080,4,0,1,0
7,0x3800,3,1,13,11,109,43,0x4B05,773,0x305,0xE0A0,4,0,1,0
7,0x3800,3,1,14,11,110,43,0x4C04,4,0x004,0x8080,4,1,1,0
7,0x3800,3,1,15,11,111,43,0x4B05,773,0x305,0xE0A0,4,0,1,0
7,0x3800,3,1,16,11,112,43,0x4B04,772,0x304,0xE080,4,0,1,0
7,0x3800,3,1,17,11,113,43,0x4B05,773,0x305,0xE0A0,4,0,1,0
7,0x3800,3,1,18,11,114,43,0x4B04,772,0x304,0xE080,4,0,1,0
7,0x3800,3,1,19,11,115,43,0x2E05,517,0x205,0xC0A0,2,1,1,0
7,0x3800,3,1,20,11,116,43,0x4B2A,810,0x32A,0xE540,4,0,1,0
7,0x3800,3,1,21,11,117,43,0x4D2A,298,0x12A,0xA540,4,1,1,0
7,0x3800,3,1,22,11,118,43,0x4C2A,42,0x02A,0x8540,4,1,1,0
7,0x3800,3,1,23,11,119,43,0x4B2A,810,0x32A,0xE540,4,0,1,0
7,0x3800,3,1,24,11,120,43,0x612A,298,0x12A,0xA540,6,0,0,0
7,0x3800,3,1,25,11,121,43,0x612A,298,0x12A,0xA540,6,0,0,0
7,0x3800,3,1,26,11,122,43,0x4B23,803,0x323,0xE460,4,0,1,0
7,0x3800,3,1,27,11,123,43,0x2E03,515,0x203,0xC060,2,1,1,0
7,0x3800,3,1,28,11,124,43,0x4B02,770,0x302,0xE040,4,0,1,0
7,0x3800,3,1,29,11,125,43,0x4B03,771,0x303,0xE060,4,0,1,0
7,0x3800,3,1,30,11,126,43,0x4C02,2,0x002,0x8040,4,1,1,0
7,0x3800,3,1,31,11,127,43,0x4B03,771,0x303,0xE060,4,0,1,0
7,0x3800,3,1,0,12,96,44,0x4B12,786,0x312,0xE240,4,0,1,0
7,0x3800,3,1,1,12,97,44,0x4B13,787,0x313,0xE260,4,0,1,0
7,0x3800,3,1,2,12,98,44,0x4F12,786,0x312,0xE240,4,1,1,0
7,0x3800,3,1,3,12,99,44,0x4B13,787,0x313,0xE260,4,0,1,0
7,0x3800,3,1,4,12,100,44,0x4B12,786,0x312,0xE240,4,0,1,0
7,0x3800,3,1,5,12,101,44,0x4B13,787,0x313,0xE260,4,0,1,0
7,0x3800,3,1,6,12,102,44,0x4B12,786,0x312,0xE240,4,0,1,0
7,0x3800,3,1,7,12,103,44,0x4B13,787,0x313,0xE260,4,0,1,0
7,0x3800,3,1,8,12,104,44,0x4B12,786,0x312,0xE240,4,0,1,0
7,0x3800,3,1,9,12,105,44,0x4B13,787,0x313,0xE260,4,0,1,0
7,0x3800,3,1,10,12,106,44,0x4F12,786,0x312,0xE240,4,1,1,0
7,0x3800,3,1,11,12,107,44,0x4B13,787,0x313,0xE260,4,0,1,0
7,0x3800,3,1,12,12,108,44,0x4B12,786,0x312,0xE240,4,0,1,0
7,0x3800,3,1,13,12,109,44,0x4E13,531,0x213,0xC260,4,1,1,0
7,0x3800,3,1,14,12,110,44,0x4E12,530,0x212,0xC240,4,1,1,0
7,0x3800,3,1,15,12,111,44,0x4E13,531,0x213,0xC260,4,1,1,0
7,0x3800,3,1,16,12,112,44,0x4B12,786,0x312,0xE240,4,0,1,0
7,0x3800,3,1,17,12,113,44,0x4F13,787,0x313,0xE260,4,1,1,0
7,0x3800,3,1,18,12,114,44,0x4E12,530,0x212,0xC240,4,1,1,0
7,0x3800,3,1,19,12,115,44,0x4B13,787,0x313,0xE260,4,0,1,0
7,0x3800,3,1,20,12,116,44,0x4E12,530,0x212,0xC240,4,1,1,0
7,0x3800,3,1,21,12,117,44,0x4B13,787,0x313,0xE260,4,0,1,0
7,0x3800,3,1,22,12,118,44,0x4D12,274,0x112,0xA240,4,1,1,0
7,0x3800,3,1,23,12,119,44,0x4D13,275,0x113,0xA260,4,1,1,0
7,0x3800,3,1,24,12,120,44,0x4B12,786,0x312,0xE240,4,0,1,0
7,0x3800,3,1,25,12,121,44,0x4F13,787,0x313,0xE260,4,1,1,0
7,0x3800,3,1,26,12,122,44,0x4B12,786,0x312,0xE240,4,0,1,0
7,0x3800,3,1,27,12,123,44,0x4E13,531,0x213,0xC260,4,1,1,0
7,0x3800,3,1,28,12,124,44,0x4E12,530,0x212,0xC240,4,1,1,0
7,0x3800,3,1,29,12,125,44,0x4D13,275,0x113,0xA260,4,1,1,0
7,0x3800,3,1,30,12,126,44,0x4B12,786,0x312,0xE240,4,0,1,0
7,0x3800,3,1,31,12,127,44,0x4B13,787,0x313,0xE260,4,0,1,0
7,0x3800,3,1,0,13,96,45,0x4B12,786,0x312,0xE240,4,0,1,0
7,0x3800,3,1,1,13,97,45,0x4E13,531,0x213,0xC260,4,1,1,0
7,0x3800,3,1,2,13,98,45,0x4B12,786,0x312,0xE240,4,0,1,0
7,0x3800,3,1,3,13,99,45,0x4B13,787,0x313,0xE260,4,0,1,0
7,0x3800,3,1,4,13,100,45,0x4D12,274,0x112,0xA240,4,1,1,0
7,0x3800,3,1,5,13,101,45,0x4D13,275,0x113,0xA260,4,1,1,0
7,0x3800,3,1,6,13,102,45,0x4B12,786,0x312,0xE240,4,0,1,0
7,0x3800,3,1,7,13,103,45,0x4B13,787,0x313,0xE260,4,0,1,0
7,0x3800,3,1,8,13,104,45,0x4B12,786,0x312,0xE240,4,0,1,0
7,0x3800,3,1,9,13,105,45,0x4B13,787,0x313,0xE260,4,0,1,0
7,0x3800,3,1,10,13,106,45,0x4E12,530,0x212,0xC240,4,1,1,0
7,0x3800,3,1,11,13,107,45,0x4E13,531,0x213,0xC260,4,1,1,0
7,0x3800,3,1,12,13,108,45,0x4B12,786,0x312,0xE240,4,0,1,0
7,0x3800,3,1,13,13,109,45,0x4B13,787,0x313,0xE260,4,0,1,0
7,0x3800,3,1,14,13,110,45,0x4E12,530,0x212,0xC240,4,1,1,0
7,0x3800,3,1,15,13,111,45,0x4E13,531,0x213,0xC260,4,1,1,0
7,0x3800,3,1,16,13,112,45,0x4B12,786,0x312,0xE240,4,0,1,0
7,0x3800,3,1,17,13,113,45,0x4B13,787,0x313,0xE260,4,0,1,0
7,0x3800,3,1,18,13,114,45,0x4E12,530,0x212,0xC240,4,1,1,0
7,0x3800,3,1,19,13,115,45,0x4D13,275,0x113,0xA260,4,1,1,0
7,0x3800,3,1,20,13,116,45,0x4B12,786,0x312,0xE240,4,0,1,0
7,0x3800,3,1,21,13,117,45,0x4E13,531,0x213,0xC260,4,1,1,0
7,0x3800,3,1,22,13,118,45,0x4E12,530,0x212,0xC240,4,1,1,0
7,0x3800,3,1,23,13,119,45,0x4D13,275,0x113,0xA260,4,1,1,0
7,0x3800,3,1,24,13,120,45,0x4B12,786,0x312,0xE240,4,0,1,0
7,0x3800,3,1,25,13,121,45,0x4B13,787,0x313,0xE260,4,0,1,0
7,0x3800,3,1,26,13,122,45,0x4B12,786,0x312,0xE240,4,0,1,0
7,0x3800,3,1,27,13,123,45,0x4B13,787,0x313,0xE260,4,0,1,0
7,0x3800,3,1,28,13,124,45,0x4B12,786,0x312,0xE240,4,0,1,0
7,0x3800,3,1,29,13,125,45,0x4B13,787,0x313,0xE260,4,0,1,0
7,0x3800,3,1,30,13,126,45,0x4B12,786,0x312,0xE240,4,0,1,0
7,0x3800,3,1,31,13,127,45,0x4B13,787,0x313,0xE260,4,0,1,0
7,0x3800,3,1,0,14,96,46,0xB612,530,0x212,0xC240,3,1,0,1
7,0x3800,3,1,1,14,97,46,0xB813,19,0x013,0x8260,3,0,1,1
7,0x3800,3,1,2,14,98,46,0xB412,18,0x012,0x8240,3,1,0,1
7,0x3800,3,1,3,14,99,46,0xB413,19,0x013,0x8260,3,1,0,1
7,0x3800,3,1,4,14,100,46,0xB412,18,0x012,0x8240,3,1,0,1
7,0x3800,3,1,5,14,101,46,0xB413,19,0x013,0x8260,3,1,0,1
7,0x3800,3,1,6,14,102,46,0xB412,18,0x012,0x8240,3,1,0,1
7,0x3800,3,1,7,14,103,46,0xB613,531,0x213,0xC260,3,1,0,1
7,0x3800,3,1,8,14,104,46,0xB612,530,0x212,0xC240,3,1,0,1
7,0x3800,3,1,9,14,105,46,0xB413,19,0x013,0x8260,3,1,0,1
7,0x3800,3,1,10,14,106,46,0xB512,274,0x112,0xA240,3,1,0,1
7,0x3800,3,1,11,14,107,46,0xB613,531,0x213,0xC260,3,1,0,1
7,0x3800,3,1,12,14,108,46,0xB612,530,0x212,0xC240,3,1,0,1
7,0x3800,3,1,13,14,109,46,0xB513,275,0x113,0xA260,3,1,0,1
7,0x3800,3,1,14,14,110,46,0xB512,274,0x112,0xA240,3,1,0,1
7,0x3800,3,1,15,14,111,46,0xB613,531,0x213,0xC260,3,1,0,1
7,0x3800,3,1,16,14,112,46,0x2512,274,0x112,0xA240,2,1,0,0
7,0x3800,3,1,17,14,113,46,0xB613,531,0x213,0xC260,3,1,0,1
7,0x3800,3,1,18,14,114,46,0xB612,530,0x212,0xC240,3,1,0,1
7,0x3800,3,1,19,14,115,46,0x2513,275,0x113,0xA260,2,1,0,0
7,0x3800,3,1,20,14,116,46,0x2612,530,0x212,0xC240,2,1,0,0
7,0x3800,3,1,21,14,117,46,0xB632,562,0x232,0xC640,3,1,0,1
7,0x3800,3,1,22,14,118,46,0xB614,532,0x214,0xC280,3,1,0,1
7,0x3800,3,1,23,14,119,46,0xB604,516,0x204,0xC080,3,1,0,1
7,0x3800,3,1,24,14,120,46,0x2514,276,0x114,0xA280,2,1,0,0
7,0x3800,3,1,25,14,121,46,0x2504,260,0x104,0xA080,2,1,0,0
7,0x3800,3,1,26,14,122,46,0x2514,276,0x114,0xA280,2,1,0,0
7,0x3800,3,1,27,14,123,46,0x2504,260,0x104,0xA080,2,1,0,0
7,0x3800,3,1,28,14,124,46,0x2514,276,0x114,0xA280,2,1,0,0
7,0x3800,3,1,29,14,125,46,0x2504,260,0x104,0xA080,2,1,0,0
7,0x3800,3,1,30,14,126,46,0xB214,532,0x214,0xC280,3,0,0,1
7,0x3800,3,1,31,14,127,46,0xAD04,260,0x104,0xA080,2,1,1,1
7,0x3800,3,1,0,15,96,47,0x2514,276,0x114,0xA280,2,1,0,0
7,0x3800,3,1,1,15,97,47,0x2504,260,0x104,0xA080,2,1,0,0
7,0x3800,3,1,2,15,98,47,0x263A,570,0x23A,0xC740,2,1,0,0
7,0x3800,3,1,3,15,99,47,0x253A,314,0x13A,0xA740,2,1,0,0
7,0x3800,3,1,4,15,100,47,0x253A,314,0x13A,0xA740,2,1,0,0
7,0x3800,3,1,5,15,101,47,0xB23A,570,0x23A,0xC740,3,0,0,1
7,0x3800,3,1,6,15,102,47,0xB23A,570,0x23A,0xC740,3,0,0,1
7,0x3800,3,1,7,15,103,47,0xAE3A,570,0x23A,0xC740,2,1,1,1
7,0x3800,3,1,8,15,104,47,0x2514,276,0x114,0xA280,2,1,0,0
7,0x3800,3,1,9,15,105,47,0x2504,260,0x104,0xA080,2,1,0,0
7,0x3800,3,1,10,15,106,47,0x253A,314,0x13A,0xA740,2,1,0,0
7,0x3800,3,1,11,15,107,47,0x253A,314,0x13A,0xA740,2,1,0,0
7,0x3800,3,1,12,15,108,47,0xB214,532,0x214,0xC280,3,0,0,1
7,0x3800,3,1,13,15,109,47,0xAD04,260,0x104,0xA080,2,1,1,1
7,0x3800,3,1,14,15,110,47,0xB214,532,0x214,0xC280,3,0,0,1
7,0x3800,3,1,15,15,111,47,0xAD04,260,0x104,0xA080,2,1,1,1
7,0x3800,3,1,16,15,112,47,0x2514,276,0x114,0xA280,2,1,0,0
7,0x3800,3,1,17,15,113,47,0x2504,260,0x104,0xA080,2,1,0,0
7,0x3800,3,1,18,15,114,47,0x2514,276,0x114,0xA280,2,1,0,0
7,0x3800,3,1,19,15,115,47,0xB204,516,0x204,0xC080,3,0,0,1
7,0x3800,3,1,20,15,116,47,0xAD3A,314,0x13A,0xA740,2,1,1,1
7,0x3800,3,1,21,15,117,47,0xB23A,570,0x23A,0xC740,3,0,0,1
7,0x3800,3,1,22,15,118,47,0xAD3A,314,0x13A,0xA740,2,1,1,1
7,0x3800,3,1,23,15,119,47,0xB23A,570,0x23A,0xC740,3,0,0,1
7,0x3800,3,1,24,15,120,47,0x253A,314,0x13A,0xA740,2,1,0,0
7,0x3800,3,1,25,15,121,47,0x253A,314,0x13A,0xA740,2,1,0,0
7,0x3800,3,1,26,15,122,47,0x2533,307,0x133,0xA660,2,1,0,0
7,0x3800,3,1,27,15,123,47,0xB213,531,0x213,0xC260,3,0,0,1
7,0x3800,3,1,28,15,124,47,0x2D12,274,0x112,0xA240,2,1,1,0
7,0x3800,3,1,29,15,125,47,0xB213,531,0x213,0xC260,3,0,0,1
7,0x3800,3,1,30,15,126,47,0xB212,530,0x212,0xC240,3,0,0,1
7,0x3800,3,1,31,15,127,47,0xB213,531,0x213,0xC260,3,0,0,1
7,0x3800,3,1,0,16,96,48,0x2502,258,0x102,0xA040,2,1,0,0
7,0x3800,3,1,1,16,97,48,0x4303,771,0x303,0xE060,4,0,0,0
7,0x3800,3,1,2,16,98,48,0x3E02,514,0x202,0xC040,3,1,1,0
7,0x3800,3,1,3,16,99,48,0x3E03,515,0x203,0xC060,3,1,1,0
7,0x3800,3,1,4,16,100,48,0x3E02,514,0x202,0xC040,3,1,1,0
7,0x3800,3,1,5,16,101,48,0x3E03,515,0x203,0xC060,3,1,1,0
7,0x3800,3,1,6,16,102,48,0x3E02,514,0x202,0xC040,3,1,1,0
7,0x3800,3,1,7,16,103,48,0x3E03,515,0x203,0xC060,3,1,1,0
7,0x3800,3,1,8,16,104,48,0x2502,258,0x102,0xA040,2,1,0,0
7,0x3800,3,1,9,16,105,48,0x2503,259,0x103,0xA060,2,1,0,0
7,0x3800,3,1,10,16,106,48,0x4302,770,0x302,0xE040,4,0,0,0
7,0x3800,3,1,11,16,107,48,0x3E03,515,0x203,0xC060,3,1,1,0
7,0x3800,3,1,12,16,108,48,0x3E02,514,0x202,0xC040,3,1,1,0
7,0x3800,3,1,13,16,109,48,0x3E03,515,0x203,0xC060,3,1,1,0
7,0x3800,3,1,14,16,110,48,0x3E02,514,0x202,0xC040,3,1,1,0
7,0x3800,3,1,15,16,111,48,0x3E03,515,0x203,0xC060,3,1,1,0
7,0x3800,3,1,16,16,112,48,0x2502,258,0x102,0xA040,2,1,0,0
7,0x3800,3,1,17,16,113,48,0x2503,259,0x103,0xA060,2,1,0,0
7,0x3800,3,1,18,16,114,48,0x4302,770,0x302,0xE040,4,0,0,0
7,0x3800,3,1,19,16,115,48,0x3F03,771,0x303,0xE060,3,1,1,0
7,0x3800,3,1,20,16,116,48,0x3F02,770,0x302,0xE040,3,1,1,0
7,0x3800,3,1,21,16,117,48,0x3E03,515,0x203,0xC060,3,1,1,0
7,0x3800,3,1,22,16,118,48,0x3E02,514,0x202,0xC040,3,1,1,0
7,0x3800,3,1,23,16,119,48,0x3E03,515,0x203,0xC060,3,1,1,0
7,0x3800,3,1,24,16,120,48,0x2502,258,0x102,0xA040,2,1,0,0
7,0x3800,3,1,25,16,121,48,0x2503,259,0x103,0xA060,2,1,0,0
7,0x3800,3,1,26,16,122,48,0x2502,258,0x102,0xA040,2,1,0,0
7,0x3800,3,1,27,16,123,48,0x4303,771,0x303,0xE060,4,0,0,0
7,0x3800,3,1,28,16,124,48,0x3E02,514,0x202,0xC040,3,1,1,0
7,0x3800,3,1,29,16,125,48,0x3E03,515,0x203,0xC060,3,1,1,0
7,0x3800,3,1,30,16,126,48,0x3E02,514,0x202,0xC040,3,1,1,0
7,0x3800,3,1,31,16,127,48,0x3E03,515,0x203,0xC060,3,1,1,0
7,0x3800,3,1,0,17,96,49,0x2502,258,0x102,0xA040,2,1,0,0
7,0x3800,3,1,1,17,97,49,0x2503,259,0x103,0xA060,2,1,0,0
7,0x3800,3,1,2,17,98,49,0x2502,258,0x102,0xA040,2,1,0,0
7,0x3800,3,1,3,17,99,49,0x4303,771,0x303,0xE060,4,0,0,0
7,0x3800,3,1,4,17,100,49,0x3E02,514,0x202,0xC040,3,1,1,0
7,0x3800,3,1,5,17,101,49,0x3E03,515,0x203,0xC060,3,1,1,0
7,0x3800,3,1,6,17,102,49,0x3F02,770,0x302,0xE040,3,1,1,0
7,0x3800,3,1,7,17,103,49,0x3F03,771,0x303,0xE060,3,1,1,0
7,0x3800,3,1,8,17,104,49,0x2502,258,0x102,0xA040,2,1,0,0
7,0x3800,3,1,9,17,105,49,0x2503,259,0x103,0xA060,2,1,0,0
7,0x3800,3,1,10,17,106,49,0x4302,770,0x302,0xE040,4,0,0,0
7,0x3800,3,1,11,17,107,49,0x3E03,515,0x203,0xC060,3,1,1,0
7,0x3800,3,1,12,17,108,49,0x3E02,514,0x202,0xC040,3,1,1,0
7,0x3800,3,1,13,17,109,49,0x3E03,515,0x203,0xC060,3,1,1,0
7,0x3800,3,1,14,17,110,49,0x3E02,514,0x202,0xC040,3,1,1,0
7,0x3800,3,1,15,17,111,49,0x3E03,515,0x203,0xC060,3,1,1,0
7,0x3800,3,1,16,17,112,49,0x2502,258,0x102,0xA040,2,1,0,0
7,0x3800,3,1,17,17,113,49,0x2503,259,0x103,0xA060,2,1,0,0
7,0x3800,3,1,18,17,114,49,0x4302,770,0x302,0xE040,4,0,0,0
7,0x3800,3,1,19,17,115,49,0x3F03,771,0x303,0xE060,3,1,1,0
7,0x3800,3,1,20,17,116,49,0x3F02,770,0x302,0xE040,3,1,1,0
7,0x3800,3,1,21,17,117,49,0x3E03,515,0x203,0xC060,3,1,1,0
7,0x3800,3,1,22,17,118,49,0x3E02,514,0x202,0xC040,3,1,1,0
7,0x3800,3,1,23,17,119,49,0x3E03,515,0x203,0xC060,3,1,1,0
7,0x3800,3,1,24,17,120,49,0x2502,258,0x102,0xA040,2,1,0,0
7,0x3800,3,1,25,17,121,49,0x4303,771,0x303,0xE060,4,0,0,0
7,0x3800,3,1,26,17,122,49,0x3E02,514,0x202,0xC040,3,1,1,0
7,0x3800,3,1,27,17,123,49,0x3E03,515,0x203,0xC060,3,1,1,0
7,0x3800,3,1,28,17,124,49,0x3E02,514,0x202,0xC040,3,1,1,0
7,0x3800,3,1,29,17,125,49,0x3E03,515,0x203,0xC060,3,1,1,0
7,0x3800,3,1,30,17,126,49,0x3E02,514,0x202,0xC040,3,1,1,0
7,0x3800,3,1,31,17,127,49,0x3E03,515,0x203,0xC060,3,1,1,0
7,0x3800,3,1,0,18,96,50,0x3E02,514,0x202,0xC040,3,1,1,0
7,0x3800,3,1,1,18,97,50,0x3E03,515,0x203,0xC060,3,1,1,0
7,0x3800,3,1,2,18,98,50,0x3E02,514,0x202,0xC040,3,1,1,0
7,0x3800,3,1,3,18,99,50,0x3E03,515,0x203,0xC060,3,1,1,0
7,0x3800,3,1,4,18,100,50,0x3E02,514,0x202,0xC040,3,1,1,0
7,0x3800,3,1,5,18,101,50,0x3E03,515,0x203,0xC060,3,1,1,0
7,0x3800,3,1,6,18,102,50,0x4302,770,0x302,0xE040,4,0,0,0
7,0x3800,3,1,7,18,103,50,0x2503,259,0x103,0xA060,2,1,0,0
7,0x3800,3,1,8,18,104,50,0x3E02,514,0x202,0xC040,3,1,1,0
7,0x3800,3,1,9,18,105,50,0x3E03,515,0x203,0xC060,3,1,1,0
7,0x3800,3,1,10,18,106,50,0x3E02,514,0x202,0xC040,3,1,1,0
7,0x3800,3,1,11,18,107,50,0x3E03,515,0x203,0xC060,3,1,1,0
7,0x3800,3,1,12,18,108,50,0x3E02,514,0x202,0xC040,3,1,1,0
7,0x3800,3,1,13,18,109,50,0x4303,771,0x303,0xE060,4,0,0,0
7,0x3800,3,1,14,18,110,50,0x2502,258,0x102,0xA040,2,1,0,0
7,0x3800,3,1,15,18,111,50,0x2503,259,0x103,0xA060,2,1,0,0
7,0x3800,3,1,16,18,112,50,0x3E02,514,0x202,0xC040,3,1,1,0
7,0x3800,3,1,17,18,113,50,0x3E03,515,0x203,0xC060,3,1,1,0
7,0x3800,3,1,18,18,114,50,0x3F02,770,0x302,0xE040,3,1,1,0
7,0x3800,3,1,19,18,115,50,0x3F03,771,0x303,0xE060,3,1,1,0
7,0x3800,3,1,20,18,116,50,0x3E02,514,0x202,0xC040,3,1,1,0
7,0x3800,3,1,21,18,117,50,0x4322,802,0x322,0xE440,4,0,0,0
7,0x3800,3,1,22,18,118,50,0x252A,298,0x12A,0xA540,2,1,0,0
7,0x3800,3,1,23,18,119,50,0x2505,261,0x105,0xA0A0,2,1,0,0
7,0x3800,3,1,24,18,120,50,0x3E04,516,0x204,0xC080,3,1,1,0
7,0x3800,3,1,25,18,121,50,0x3E05,517,0x205,0xC0A0,3,1,1,0
7,0x3800,3,1,26,18,122,50,0x3E04,516,0x204,0xC080,3,1,1,0
7,0x3800,3,1,27,18,123,50,0x3E05,517,0x205,0xC0A0,3,1,1,0
7,0x3800,3,1,28,18,124,50,0x4304,772,0x304,0xE080,4,0,0,0
7,0x3800,3,1,29,18,125,50,0x2505,261,0x105,0xA0A0,2,1,0,0
7,0x3800,3,1,30,18,126,50,0x2504,260,0x104,0xA080,2,1,0,0
7,0x3800,3,1,31,18,127,50,0x2505,261,0x105,0xA0A0,2,1,0,0
7,0x3800,3,1,0,19,96,51,0x3E04,516,0x204,0xC080,3,1,1,0
7,0x3800,3,1,1,19,97,51,0x3E05,517,0x205,0xC0A0,3,1,1,0
7,0x3800,3,1,2,19,98,51,0x3E2A,554,0x22A,0xC540,3,1,1,0
7,0x3800,3,1,3,19,99,51,0x3E2A,554,0x22A,0xC540,3,1,1,0
7,0x3800,3,1,4,19,100,51,0x3E04,516,0x204,0xC080,3,1,1,0
7,0x3800,3,1,5,19,101,51,0x4305,773,0x305,0xE0A0,4,0,0,0
7,0x3800,3,1,6,19,102,51,0x2504,260,0x104,0xA080,2,1,0,0
7,0x3800,3,1,7,19,103,51,0x2505,261,0x105,0xA0A0,2,1,0,0
7,0x3800,3,1,8,19,104,51,0x3E04,516,0x204,0xC080,3,1,1,0
7,0x3800,3,1,9,19,105,51,0x3E05,517,0x205,0xC0A0,3,1,1,0
7,0x3800,3,1,10,19,106,51,0x3E04,516,0x204,0xC080,3,1,1,0
7,0x3800,3,1,11,19,107,51,0x3E05,517,0x205,0xC0A0,3,1,1,0
7,0x3800,3,1,12,19,108,51,0x3E04,516,0x204,0xC080,3,1,1,0
7,0x3800,3,1,13,19,109,51,0x4305,773,0x305,0xE0A0,4,0,0,0
7,0x3800,3,1,14,19,110,51,0x2504,260,0x104,0xA080,2,1,0,0
7,0x3800,3,1,15,19,111,51,0x2505,261,0x105,0xA0A0,2,1,0,0
7,0x3800,3,1,16,19,112,51,0x3F04,772,0x304,0xE080,3,1,1,0
7,0x3800,3,1,17,19,113,51,0x3F05,773,0x305,0xE0A0,3,1,1,0
7,0x3800,3,1,18,19,114,51,0x3E04,516,0x204,0xC080,3,1,1,0
7,0x3800,3,1,19,19,115,51,0x3E05,517,0x205,0xC0A0,3,1,1,0
7,0x3800,3,1,20,19,116,51,0x3E2A,554,0x22A,0xC540,3,1,1,0
7,0x3800,3,1,21,19,117,51,0x3E2A,554,0x22A,0xC540,3,1,1,0
7,0x3800,3,1,22,19,118,51,0x4304,772,0x304,0xE080,4,0,0,0
7,0x3800,3,1,23,19,119,51,0x2505,261,0x105,0xA0A0,2,1,0,0
7,0x3800,3,1,24,19,120,51,0x3E35,565,0x235,0xC6A0,3,1,1,0
7,0x3800,3,1,25,19,121,51,0x3E31,561,0x231,0xC620,3,1,1,0
7,0x3800,3,1,26,19,122,51,0x3E02,514,0x202,0xC040,3,1,1,0
7,0x3800,3,1,27,19,123,51,0x3E03,515,0x203,0xC060,3,1,1,0
7,0x3800,3,1,28,19,124,51,0x3E02,514,0x202,0xC040,3,1,1,0
7,0x3800,3,1,29,19,125,51,0x4303,771,0x303,0xE060,4,0,0,0
7,0x3800,3,1,30,19,126,51,0x2502,258,0x102,0xA040,2,1,0,0
7,0x3800,3,1,31,19,127,51,0x2503,259,0x103,0xA060,2,1,0,0
7,0x3800,3,1,0,20,96,52,0x3212,530,0x212,0xC240,3,0,0,0
7,0x3800,3,1,1,20,97,52,0x2D13,275,0x113,0xA260,2,1,1,0
7,0x3800,3,1,2,20,98,52,0x3212,530,0x212,0xC240,3,0,0,0
7,0x3800,3,1,3,20,99,52,0x2E13,531,0x213,0xC260,2,1,1,0
7,0x3800,3,1,4,20,100,52,0x2D12,274,0x112,0xA240,2,1,1,0
7,0x3800,3,1,5,20,101,52,0x2D13,275,0x113,0xA260,2,1,1,0
7,0x3800,3,1,6,20,102,52,0x2D12,274,0x112,0xA240,2,1,1,0
7,0x3800,3,1,7,20,103,52,0x2D13,275,0x113,0xA260,2,1,1,0
7,0x3800,3,1,8,20,104,52,0x3212,530,0x212,0xC240,3,0,0,0
7,0x3800,3,1,9,20,105,52,0x2D13,275,0x113,0xA260,2,1,1,0
7,0x3800,3,1,10,20,106,52,0x3212,530,0x212,0xC240,3,0,0,0
7,0x3800,3,1,11,20,107,52,0x3213,531,0x213,0xC260,3,0,0,0
7,0x3800,3,1,12,20,108,52,0x3212,530,0x212,0xC240,3,0,0,0
7,0x3800,3,1,13,20,109,52,0x3213,531,0x213,0xC260,3,0,0,0
7,0x3800,3,1,14,20,110,52,0x3212,530,0x212,0xC240,3,0,0,0
7,0x3800,3,1,15,20,111,52,0x3213,531,0x213,0xC260,3,0,0,0
7,0x3800,3,1,16,20,112,52,0x3212,530,0x212,0xC240,3,0,0,0
7,0x3800,3,1,17,20,113,52,0x2D13,275,0x113,0xA260,2,1,1,0
7,0x3800,3,1,18,20,114,52,0x3212,530,0x212,0xC240,3,0,0,0
7,0x3800,3,1,19,20,115,52,0x2E13,531,0x213,0xC260,2,1,1,0
7,0x3800,3,1,20,20,116,52,0x2D12,274,0x112,0xA240,2,1,1,0
7,0x3800,3,1,21,20,117,52,0x4613,531,0x213,0xC260,4,1,0,0
7,0x3800,3,1,22,20,118,52,0x4612,530,0x212,0xC240,4,1,0,0
7,0x3800,3,1,23,20,119,52,0x4613,531,0x213,0xC260,4,1,0,0
7,0x3800,3,1,24,20,120,52,0x3212,530,0x212,0xC240,3,0,0,0
7,0x3800,3,1,25,20,121,52,0x2D13,275,0x113,0xA260,2,1,1,0
7,0x3800,3,1,26,20,122,52,0x3212,530,0x212,0xC240,3,0,0,0
7,0x3800,3,1,27,20,123,52,0x2E13,531,0x213,0xC260,2,1,1,0
7,0x3800,3,1,28,20,124,52,0x2D12,274,0x112,0xA240,2,1,1,0
7,0x3800,3,1,29,20,125,52,0x2D13,275,0x113,0xA260,2,1,1,0
7,0x3800,3,1,30,20,126,52,0x2D12,274,0x112,0xA240,2,1,1,0
