stream_id,record_index,record_rom,header_byte,x_start,x_end,width,seg0_bytes_hex,seg1_packed_hex,seg1_unpacked_nibbles_hex,seg2_bytes_hex,seg3_packed_hex,seg3_unpacked_nibbles_hex,candidate_buffer64_hex
14,9,0x1AA04A,0x1F,1,15,15,077f7f7f7f7f7f7f7f7f7f7fffe3c1,0fffeeefffcffff0,0FFFEEEFFFCFFFF,00023f22223f252f3a2f2a2f424100,00e00c08e8882e00,00E00C08E8882E0,00077f7f7f7f7f7f7f7f7f7f7fffe3c10000ffffffeeeeeeffffffccffffffff0000023f22223f252f3a2f2a2f424100000000ee0000cc0088ee88888822ee00
14,10,0x1AA078,0x1F,1,15,15,7f7f7f717f7f7f0e6f7f7f7e7fefc7,ccccccc0eee0fff0,CCCCCCC0EEE0FFF,003f2020203f0404042724342c4700,088888000c000e00,088888000C000E0,007f7f7f717f7f7f0e6f7f7f7e7fefc700cccccccccccccc00eeeeee00ffffff00003f2020203f0404042724342c470000008888888888000000cc000000ee00
14,11,0x1AA0A6,0x1F,1,15,15,3f3f3fffffff7f7ffefe3e3e3e3e3e,fffffffff7777ff0,FFFFFFFFF7777FF,001711117f15353e54141414141400,0e00e22a62222600,0E00E22A6222260,003f3f3fffffff7f7ffefe3e3e3e3e3e00ffffffffffffffffff77777777ffff00001711117f15353e541414141414000000ee0000ee2222aa66222222226600
14,12,0x1AA0D4,0x1F,1,15,15,1fffff7fffffff7fffff3f3f3f7f7c,8ffefffeffeefff0,8FFEFFFEFFEEFFF,00097f3f027f1f305f101f18173800,00ec0e8ca8cc0e00,00EC0E8CA8CC0E0,001fffff7fffffff7fffff3f3f3f7f7c0088ffffeeffffffeeffffeeeeffffff0000097f3f027f1f305f101f18173800000000eecc00ee88ccaa88cccc00ee00
14,13,0x1AA102,0x1F,1,15,15,0e7f7f7fffffff1d7ffffe1c1f0f07,6eecfffcc877fff0,6EECFFFCC877FFF,00043f04057f0408196e0808080700,04c80e0080022e00,04C80E0080022E0,000e7f7f7fffffff1d7ffffe1c1f0f070066eeeeccffffffcccc887777ffffff0000043f04057f0408196e0808080700000044cc8800ee00008800002222ee00
14,14,0x1AA130,0x1F,1,15,15,777f3fdfff7f3f3fffff7f7f777777,0eefffeeeeeffff0,0EEFFFEEEEEFFFF,00221f044f200f1a1f6a2f22222300,00c8e0c4c4c02e00,00C8E0C4C4C02E0,00777f3fdfff7f3f3fffff7f7f7777770000eeeeffffffeeeeeeeeeeffffffff0000221f044f200f1a1f6a2f22222300000000cc88ee00cc44cc44cc0022ee00
14,15,0x1AA15E,0x1F,1,15,15,f9fdfffffffffffffffffffffffff9,ccffefffcefffff0,CCFFEFFFCEFFFFF,006804720d74077405765454567900,088ac8e88ca88e00,088AC8E88CA88E0,00f9fdfffffffffffffffffffffffff900ccccffffeeffffffcceeffffffffff00006804720d7407740576545456790000008888aacc88ee8888ccaa8888ee00
14,16,0x1AA18C,0x1F,1,15,15,383f3f7fffff7f7f7f7f7f7777efcf,0fffffefffffeee0,0FFFFFEFFFFFEEE,00101f24483f2a3f2b3e2322224600,00eaa644e4e44400,00EAA644E4E4440,00383f3f7fffff7f7f7f7f7f7777efcf0000ffffffffffeeffffffffffeeeeee0000101f24483f2a3f2b3e2322224600000000eeaaaa664444ee44ee44444400
14,17,0x1AA1BA,0x1F,1,15,15,0f7f7f7fffffff7f7f7f7ffeef0f0f,cfff88ceffeeeee0,CFFF88CEFFEEEEE,00042f24217b222728273464040700,08e8008c2c444c00,08E8008C2C444C0,000f7f7f7fffffff7f7f7f7ffeef0f0f00ccffffff8888cceeffffeeeeeeeeee0000042f24217b222728273464040700000088ee88000088cc22cc444444cc00
14,18,0x1AA1E8,0x1F,1,15,15,7f7f7f7fffffffffff7f7f7f7f7e7c,eeeeeeeffec8ef70,EEEEEEEFFEC8EF7,0027242427746c6f26262525262c00,0c44c44c24808600,0C44C44C2480860,007f7f7f7fffffffffff7f7f7f7f7e7c00eeeeeeeeeeeeeeffffeecc88eeff77000027242427746c6f26262525262c000000cc4444cc4444cc22448800886600
14,19,0x1AA216,0x1F,1,15,15,3b3f3fffffff3f3f3f7fffff7b7938,8eeeffffffeeeee0,8EEEFFFFFFEEEEE,001117117917101817345213103000,00c00e44e4444c00,00C00E44E4444C0,003b3f3fffffff3f3f3f7fffff7b79380088eeeeeeffffffffffffeeeeeeeeee00001117117917101817345213103000000000cc0000ee4444ee44444444cc00
14,20,0x1AA244,0x1F,1,15,15,3f3fffffff7f7f7f7f7f7f7fffffff,ccfffeeeeeeefff0,CCFFFEEEEEEEFFF,001f047f043f243f243f043f047f00,080e0c4c4c0c0e00,080E0C4C4C0C0E0,003f3fffffff7f7f7f7f7f7f7fffffff00ccccffffffeeeeeeeeeeeeeeffffff00001f047f043f243f243f043f047f0000008800ee00cc44cc44cc00cc00ee00
14,21,0x1AA272,0x1F,1,15,15,07ffffffffffffffffffffffff3f38,ccceffffffffff30,CCCEFFFFFFFFFF3,00027f5555755f5077547754171000,088ca8e8aaca6200,088CA8E8AACA620,0007ffffffffffffffffffffffff3f3800cccccceeffffffffffffffffffff330000027f5555755f507754775417100000008888ccaa88ee88aaaaccaa662200
14,22,0x1AA2A0,0x1F,1,15,15,ffffffeffefffffffffffffeffffef,8ffeec8fffeeeee0,8FFEEC8FFFEEEEE,007d4746447e11125c5754545c6700,00e448086c444c00,00E448086C444C0,00ffffffeffefffffffffffffeffffef0088ffffeeeecc88ffffffeeeeeeeeee00007d4746447e11125c5754545c6700000000ee444488008866cc444444cc00
14,23,0x1AA2CE,0x1F,1,15,15,677f3fdfff7f3f3fffff7f7f7f7f3e,cfffffffefffeee0,CFFFFFFFEFFFEEE,00221f024f220f1517652f24242400,08e8e8e4c4e44c00,08E8E8E4C4E44C0,00677f3fdfff7f3f3fffff7f7f7f7f3e00ccffffffffffffffeeffffffeeeeee0000221f024f220f1517652f24242400000088ee88ee88ee44cc44ee4444cc00
14,24,0x1AA2FC,0x1F,1,15,15,077f7f7f7f7f7f7f7f7f7f7f7fffdf,0fff88fff8bfff70,0FFF88FFF8BFFF7,00023f212f29292f29292f39204f00,00e8000e0002a600,00E8000E0002A60,00077f7f7f7f7f7f7f7f7f7f7f7fffdf0000ffffff8888ffffff88bbffffff770000023f212f29292f29292f39204f00000000ee88000000ee00000022aa6600
14,25,0x1AA32A,0x1F,1,15,15,0e7f7f7f7f7f7ffffeff3f3f7feece,0eeeeeeeec88ef70,0EEEEEEEEC88EF7,00043f203f203f0474161515244400,00c4c4c048008600,00C4C4C04800860,000e7f7f7f7f7f7ffffeff3f3f7feece0000eeeeeeeeeeeeeeeecc8888eeff770000043f203f203f0474161515244400000000cc44cc44cc0044880000886600
14,26,0x1AA358,0x1F,1,15,15,0effffffff3f3f3f7f7fffff7f7e0c,0ffffceec88cef70,0FFFFCEEC88CEF7,00047f40001f020e320f730f320c00,00e2080480088600,00E208048008860,000effffffff3f3f3f7f7fffff7f7e0c0000ffffffffcceeeecc8888cceeff770000047f40001f020e320f730f320c00000000ee220088004488000088886600
14,27,0x1AA386,0x1F,1,15,15,63733bfffffe7f7f7f7f7f7f7fffdf,88fffeceec8cefb0,88FFFECEEC8CEFB,002111117a20203b29292929295900,000e048048084200,000E04804808420,0063733bfffffe7f7f7f7f7f7f7fffdf008888ffffffeecceeeecc88cceeffbb00002111117a20203b2929292929590000000000ee0044880044880088442200
14,28,0x1AA3B4,0x1F,1,15,15,0e0e0effffff393939391f1fffffff,000fffcccc88fff0,000FFFCCCC88FFF,000404047f10101010100909097f00,0000e88888000e00,0000E88888000E0,000e0e0effffff393939391f1fffffff00000000ffffffcccccccc8888ffffff00000404047f10101010100909097f000000000000ee8888888888000000ee00
14,29,0x1AA3E2,0x1F,1,15,15,077f7f7f7f7f7f7f7f7f7f7f7ffffc,0ffffffffffffff0,0FFFFFFFFFFFFFF,00023f243f24243f29292f292b5c00,00e8eaae00e02e00,00E8EAAE00E02E0,00077f7f7f7f7f7f7f7f7f7f7f7ffffc0000ffffffffffffffffffffffffffff0000023f243f24243f29292f292b5c00000000ee88eeaaaaee0000ee0022ee00
14,30,0x1AA410,0x1F,1,15,15,1c1f1f3f7fffff3f3f3f3f38387060,0eeefffffff77ff0,0EEEFFFFFFF77FF,00080f11225f121f121f1010102000,00c00e2e2e222600,00C00E2E2E22260,001c1f1f3f7fffff3f3f3f3f383870600000eeeeeeffffffffffffff7777ffff0000080f11225f121f121f1010102000000000cc0000ee22ee22ee2222226600
14,31,0x1AA43E,0x1F,1,15,15,7f7f7f7f7f7f7f7f7f7f7f7fffffff,eeeeeeeeeeeefff0,EEEEEEEEEEEEFFF,003f24243f24243f04043f04047f00,0c44c44c00c00e00,0C44C44C00C00E0,007f7f7f7f7f7f7f7f7f7f7f7fffffff00eeeeeeeeeeeeeeeeeeeeeeeeffffff00003f24243f24243f04043f04047f000000cc4444cc4444cc0000cc0000ee00
14,32,0x1AA46C,0x1F,1,15,15,0effffffffff3f3f3f7f7f7f7f7f7f,0fffffccceeeeee0,0FFFFFCCCEEEEEE,00047f40401f10101f043f20203f00,00e2288880c44c00,00E2288880C44C0,000effffffffff3f3f3f7f7f7f7f7f7f0000ffffffffffcccccceeeeeeeeeeee0000047f40401f10101f043f20203f00000000ee22228888888800cc4444cc00
14,33,0x1AA49A,0x1F,1,15,15,73737fffffff7f7f7f7fffffff3f3e,eeeee8eeeefff730,EEEEE8EEEEFFF73,0021212f79292f2b2b2b3a6e091600,040c0004448a6200,040C0004448A620,0073737fffffff7f7f7f7fffffff3f3e00eeeeeeeeee88eeeeeeeeffffff7733000021212f79292f2b2b2b3a6e09160000004400cc00000044444488aa662200
14,34,0x1AA4C8,0x1F,1,15,15,3f3f3f7fffff7fffff7f7f7f7f7773,ccffffffffeeff30,CCFFFFFFFFEEFF3,00141425551f217f2a2a2a2b342100,088eaa2aaa44a200,088EAA2AAA44A20,003f3f3f7fffff7fffff7f7f7f7f777300ccccffffffffffffffffeeeeffff330000141425551f217f2a2a2a2b34210000008888eeaaaa22aaaaaa4444aa2200
14,35,0x1AA4F6,0x1F,1,15,15,737f7f7fffff7f7fffffff0f3d7870,8ffffff0fff8ef70,8FFFFFF0FFF8EF7,00213d294a093e02027f0605083000,00e44e000e008600,00E44E000E00860,00737f7f7fffff7f7fffffff0f3d78700088ffffffffffff00ffffff88eeff770000213d294a093e02027f0605083000000000ee4444ee000000ee0000886600
14,36,0x1AA524,0x1F,1,15,15,191f3f7fffffff3f7ffefe3e3f3f0e,cc8cfffeeeeec800,CC8CFFFEEEEEC80,0009063d047f0c1f34541414140400,08080e0c44448000,08080E0C4444800,00191f3f7fffffff3f7ffefe3e3f3f0e00cccc88ccffffffeeeeeeeeeecc8800000009063d047f0c1f34541414140400000088008800ee00cc44444444880000
14,37,0x1AA552,0x1F,1,15,15,3f3fffffff777f7f7f7f7f7fffffff,fffffff7ffeefff0,FFFFFFF7FFEEFFF,0013127f2223223e043f043f047f00,0e2e2e222c0c0e00,0E2E2E222C0C0E0,003f3fffffff777f7f7f7f7f7fffffff00ffffffffffffff77ffffeeeeffffff000013127f2223223e043f043f047f000000ee22ee22ee222222cc00cc00ee00
14,38,0x1AA580,0x1F,1,15,15,3bffffffffffff7f7fffff7f7f7f7f,fffffeeffffff880,FFFFFEEFFFFFF88,00117d15197d113d25653d25253d00,0e22244222260000,0E2224422226000,003bffffffffffff7f7fffff7f7f7f7f00ffffffffffeeeeffffffffffff88880000117d15197d113d25653d25253d000000ee22222244442222222266000000
14,39,0x1AA5AE,0x1F,1,15,15,000038383f3f7f71e3db1f0e070301,0000cccc88000880,0000CCCC8800088,00000010101f202041010a04020100,0000088800000000,000008880000000,00000038383f3f7f71e3db1f0e0703010000000000cccccccc888800000088880000000010101f202041010a0402010000000000000088888800000000000000
14,40,0x1AA5DC,0x1F,1,15,15,7f7f7fffff7f7f7fffff3f3f7f7f7f,ffffeffffccceff0,FFFFEFFFFCCCEFF,003b295d3d3f3e27441f141f043f00,0e224e8e88884a00,0E224E8E88884A0,007f7f7fffff7f7f7fffff3f3f7f7f7f00ffffffffeeffffffffcccccceeffff00003b295d3d3f3e27441f141f043f000000ee222244ee88ee8888888844aa00
14,41,0x1AA60A,0x1F,1,15,15,1c1c1c1c1ffffffc1c1c1c1c1f0f07,0007ff800077fff0,0007FF800077FFF,00080808080b7c0808080808080700,0000680000022e00,0000680000022E0,001c1c1c1c1ffffffc1c1c1c1c1f0f070000000077ffff880000007777ffffff0000080808080b7c08080808080807000000000000668800000000002222ee00
14,42,0x1AA638,0x1F,1,15,15,1c1f1f1f383c3e77e3c1030f7efcf0,0fff777eec800000,0FFF777EEC80000,00080f0810181422410001020c7000,00e2222448000000,00E222244800000,001c1f1f1f383c3e77e3c1030f7efcf00000ffffff777777eeeecc88000000000000080f0810181422410001020c7000000000ee222222224444880000000000
14,43,0x1AA666,0x1F,1,15,15,383f3f3fffffffffff3f3f7f7fe7c7,0ffffffffffffff0,0FFFFFFFFFFFFFF,0010131212565a5312121a2e224300,00eaaaaeaaaaae00,00EAAAAEAAAAAE0,00383f3f3fffffffffff3f3f7f7fe7c70000ffffffffffffffffffffffffffff000010131212565a5312121a2e224300000000eeaaaaaaaaeeaaaaaaaaaaee00
14,44,0x1AA694,0x1F,1,15,15,1c1f1f3f7defc71f7ffff8383f3f3f,0eeec80fff77fff0,0EEEC80FFF77FFF,00080f10284502041f701010101f00,00c48000e2222e00,00C48000E2222E0,001c1f1f3f7defc71f7ffff8383f3f3f0000eeeeeecc8800ffffff7777ffffff0000080f10284502041f701010101f00000000cc4488000000ee22222222ee00
14,45,0x1AA6C2,0x1F,1,15,15,ffffff7f7f7f7f7f7f7f7fffdf1e1c,0fff777eeccce730,0FFF777EECCCE73,007e2b283a2a2a39292c38490a0c00,00e2222448884200,00E222244888420,00ffffff7f7f7f7f7f7f7f7fffdf1e1c0000ffffff777777eeeeccccccee773300007e2b283a2a2a39292c38490a0c00000000ee222222224444888888442200
14,46,0x1AA6F0,0x1F,1,15,15,1f3f7fffffff7fffffff7f7f7fefc1,ffffffffffffffc0,FFFFFFFFFFFFFFC,001e2a4a5e2a2a4e783a2a3e2a4000,0eaaaaaaaaeaa800,0EAAAAAAAAEAA80,001f3f7fffffff7fffffff7f7f7fefc100ffffffffffffffffffffffffffffcc00001e2a4a5e2a2a4e783a2a3e2a40000000eeaaaaaaaaaaaaaaaaeeaaaa8800
14,47,0x1AA71E,0x1F,1,15,15,0f1f3f3f7f7f1f7fffff3f3f3f3f3f,08cef3eeecccfff0,08CEF3EEECCCFFF,00051414250e041f721f121f121f00,008c200c08080e00,008C200C08080E0,000f1f3f3f7f7f1f7fffff3f3f3f3f3f000088cceeff33eeeeeeccccccffffff0000051414250e041f721f121f121f0000000088cc220000cc0088008800ee00
14,48,0x1AA74C,0x1F,1,15,15,0effffffffff7f7fffff7f7f7f7f7f,0fffffeeeeeeeee0,0FFFFFEEEEEEEEE,00047f405711222764242724242700,00e2e00c44c44c00,00E2E00C44C44C0,000effffffffff7f7fffff7f7f7f7f7f0000ffffffffffeeeeeeeeeeeeeeeeee0000047f405711222764242724242700000000ee22ee0000cc4444cc4444cc00
14,49,0x1AA77A,0x1F,1,15,15,3bffffff7fffffff7f7f7f7f7f7f7f,8fff7effffecccc0,8FFF7EFFFFECCCC,00117d113a107f3c253c253c242d00,00e224eaeac88800,00E224EAEAC8880,003bffffff7fffffff7f7f7f7f7f7f7f0088ffffff77eeffffffffeecccccccc0000117d113a107f3c253c253c242d00000000ee222244eeaaeeaacc88888800
14,50,0x1AA7A8,0x1F,1,15,15,1f7f7f7f7fffffff7f7f7f7fffffff,0eeeefffeeecfff0,0EEEEFFFEEECFFF,000a3f2a3f2a7f003f203f10097f00,00c4c4e0c4c80e00,00C4C4E0C4C80E0,001f7f7f7f7fffffff7f7f7f7fffffff0000eeeeeeeeffffffeeeeeeccffffff00000a3f2a3f2a7f003f203f10097f00000000cc44cc44ee00cc44cc8800ee00
14,51,0x1AA7D6,0x1F,1,15,15,7f7f7f7f7f7f7f7f7f7f7f7f7ff7c3,eeeefffffeeeef70,EEEEFFFFFEEEEF7,003d25253d2a3c2b2a2a3d29344300,0c44460e44448600,0C44460E4444860,007f7f7f7f7f7f7f7f7f7f7f7f7ff7c300eeeeeeeeffffffffffeeeeeeeeff7700003d25253d2a3c2b2a2a3d293443000000cc4444446600ee44444444886600
14,52,0x1AA804,0x1F,1,15,15,fffffffffffffffffffffffff7e7e7,cffecffffffffff0,CFFECFFFFFFFFFF,007a4a4b4a52524f494b4a73424300,08ac88a60e2e2e00,08AC88A60E2E2E0,00fffffffffffffffffffffffff7e7e700ccffffeeccffffffffffffffffffff00007a4a4b4a52524f494b4a73424300000088aacc8888aa6600ee22ee22ee00
14,53,0x1AA832,0x1F,1,15,15,3b3b3b3f7f7fffff3f3f3f3b3b3b3b,888ffffffff88880,888FFFFFFFF8888,001111112735551515171111111100,0000e2222e000000,0000E2222E00000,003b3b3b3f7f7fffff3f3f3f3b3b3b3b00888888ffffffffffffffff88888888000011111127355515151711111111000000000000ee22222222ee0000000000
14,54,0x1AA860,0x1F,1,15,15,ffffffffffffffffffffffffffe0e0,ffffffffffffff70,FFFFFFFFFFFFFF7,007b4a7b4a7b405f515f515f404000,0e2e2e2222222600,0E2E2E222222260,00ffffffffffffffffffffffffffe0e000ffffffffffffffffffffffffffff7700007b4a7b4a7b405f515f515f4040000000ee22ee22ee222222222222226600
14,55,0x1AA88E,0x1F,1,15,15,1f1f1f1f1f1f1f393939397070e0c0,8888888ccccee730,8888888CCCCEE73,000f01090909091010101020204000,0000000888844200,000000088884420,001f1f1f1f1f1f1f393939397070e0c00088888888888888cccccccceeee773300000f0109090909101010102020400000000000000000008888888844442200
14,56,0x1AA8BC,0x1F,1,15,15,3bffffff7fffffff7f7f7f7f7f7f7f,fffffeeffffff880,FFFFFEEFFFFFF88,00117f2525257f013d252525253d00,0e22244222260000,0E2224422226000,003bffffff7fffffff7f7f7f7f7f7f7f00ffffffffffeeeeffffffffffff88880000117f2525257f013d252525253d000000ee22222244442222222266000000
14,57,0x1AA8EA,0x1F,1,15,15,077f7f7f7f7f7f7f7f7f7f7f77e7c7,0fffeee88cce7300,0FFFEEE88CCE730,00023f22223f2227272a2a32224200,00e00c0008842000,00E00C000884200,00077f7f7f7f7f7f7f7f7f7f7f77e7c70000ffffffeeeeee8888ccccee7733000000023f22223f2227272a2a32224200000000ee0000cc000000888844220000
14,58,0x1AA918,0x1F,1,15,15,383b3f7feedf3b71ffff3f393f3f3f,08ce738effccccc0,08CE738EFFCCCCC,00101124440a1120401f1010101f00,0084200868888800,008420086888880,00383b3f7feedf3b71ffff3f393f3f3f000088ccee773388eeffffcccccccccc0000101124440a1120401f1010101f0000000088442200008866888888888800
14,59,0x1AA946,0x1F,1,15,15,383f3f3f3f3f3f3f3f3f3f7777e0c0,7777777777777770,777777777777777,001012121212121212121222204000,0222222222222200,022222222222220,00383f3f3f3f3f3f3f3f3f3f7777e0c0007777777777777777777777777777770000101212121212121212122220400000002222222222222222222222222200
14,60,0x1AA974,0x1F,1,15,15,017f7f7f7f7f7f7f7f7f7f7e7eeece,eee88888cccee730,EEE88888CCCEE73,00013e252525252524242424244400,0c00000088844200,0C0000008884420,00017f7f7f7f7f7f7f7f7f7f7e7eeece00eeeeee8888888888cccccceeee77330000013e2525252525242424242444000000cc00000000000088888844442200
14,61,0x1AA9A2,0x1F,1,15,15,033f3fffff7f3f7fffff3f7f7fffde,8fffffffffece730,8FFFFFFFFFECE73,00011f105734173457151524254e00,00e0e2e2e0484200,00E0E2E2E048420,00033f3fffff7f3f7fffff3f7f7fffde0088ffffffffffffffffffeeccee77330000011f105734173457151524254e00000000ee00ee22ee22ee004488442200
14,62,0x1AA9D0,0x1F,1,15,15,373f3f3f7f7fffff7f7f7f7f7f7777,0ffeefffceffec00,0FFEEFFFCEFFEC0,001213122d286b2c282b282b202300,00e448608482c000,00E448608482C00,00373f3f3f7f7fffff7f7f7f7f7f77770000ffffeeeeffffffcceeffffeecc0000001213122d286b2c282b282b202300000000ee444488660088448822cc0000
14,63,0x1AA9FE,0x1F,1,15,15,383f3f7fffff7ff1f1717171737371,0ffffffcccccccc0,0FFFFFFCCCCCCCC,001017205017206020202020202100,00e00e8888888800,00E00E888888880,00383f3f7fffff7ff1f17171717373710000ffffffffffffcccccccccccccccc00001017205017206020202020202100000000ee0000ee888888888888888800
15,0,0x1AAA2D,0x1F,1,15,15,3bffffff3f1f3f7fffff3f3f7eeece,8fff808eff8cee60,8FFF808EFF8CEE6,00117f11040a11245f041514244400,00e0000860084400,00E000086008440,003bffffff3f1f3f7fffff3f3f7eeece0088ffffff880088eeffff88cceeee660000117f11040a11245f041514244400000000ee000000008866000088444400
15,1,0x1AAA5B,0x1F,1,15,15,077f7f7f7777777f7f7f7c7c7fffdf,0ffffffeeeeeeee0,0FFFFFFEEEEEEEE,00023f22222322222f282828284f00,00e00e00c4444c00,00E00E00C4444C0,00077f7f7f7777777f7f7f7c7c7fffdf0000ffffffffffffeeeeeeeeeeeeeeee0000023f22222322222f282828284f00000000ee0000ee0000cc44444444cc00
15,2,0x1AAA89,0x1F,1,15,15,0f1f3f7ffffbffffffffffff3f7c78,8cfffffffec8ef70,8CFFFFFFFEC8EF7,000a123f5111127f0c127211143800,084e02ee04808600,084E02EE0480860,000f1f3f7ffffbffffffffffff3f7c780088ccffffffffffffffeecc88eeff7700000a123f5111127f0c12721114380000008844ee0022eeee00448800886600
15,3,0x1AAAB7,0x1F,1,15,15,013f3f3f7f7f7fffffff07071f1e0c,ccc0eeefff000000,CCC0EEEFFF00000,00011e04023f02027f020202020c00,08000c00e0000000,08000C00E000000,00013f3f3f7f7f7fffffff07071f1e0c00cccccc00eeeeeeffffff00000000000000011e04023f02027f020202020c00000088000000cc0000ee000000000000
15,4,0x1AAAE5,0x1F,1,15,15,0effffff7ffffffffbfb3b3b73e3c3,0fffeffffffffff0,0FFFEFFFFFFFFFF,00047f043f007f4051111111214100,00e0c0e220022e00,00E0C0E220022E0,000effffff7ffffffffbfb3b3b73e3c30000ffffffeeffffffffffffffffffff0000047f043f007f4051111111214100000000ee00cc00ee222200002222ee00
15,5,0x1AAB13,0x1F,1,15,15,3f3f3f393f3f3fffffffffffffffff,cccccccfff77fff0,CCCCCCCFFF77FFF,001f1010101f00007b4a4a4a4a7b00,08888800e2222e00,08888800E2222E0,003f3f3f393f3f3fffffffffffffffff00ccccccccccccccffffff7777ffffff00001f1010101f00007b4a4a4a4a7b00000088888888880000ee22222222ee00
15,6,0x1AAB41,0x1F,1,15,15,013f3f3f3f3f3b3bffffff1f397060,cc8eee88fff8ce60,CC8EEE88FFF8CE6,00011e101f111111117f0009102000,0800c0000e008400,0800C0000E00840,00013f3f3f3f3f3b3bffffff1f39706000cccc88eeeeee8888ffffff88ccee660000011e101f111111117f00091020000000880000cc00000000ee0000884400
15,7,0x1AAB6F,0x1F,1,15,15,30397f7f7f3fffffff3f3f777fffff,cceeecfffee0fff0,CCEEECFFFEE0FFF,0010093f041f047f101f1222225f00,080c080e0c000e00,080C080E0C000E0,0030397f7f7f3fffffff3f3f777fffff00cccceeeeeeccffffffeeee00ffffff000010093f041f047f101f1222225f0000008800cc008800ee00cc000000ee00
15,8,0x1AAB9D,0x1F,1,15,15,1fffffffff7fffff7fffff7f7f7f7e,ffefffffffffe730,FFEFFFFFFFFFE73,00097e421d255915237f2524253e00,0e48e2e2e2e04200,0E48E2E2E2E0420,001fffffffff7fffff7fffff7f7f7f7e00ffffeeffffffffffffffffffee77330000097e421d255915237f2524253e000000ee4488ee22ee22ee22ee00442200
15,9,0x1AABCB,0x1F,1,15,15,38ffffffffffffffff3f7f7ffefc38,6ec8fffeeeeeeee0,6EC8FFFEEEEEEEE,00107f2a2a7f127e121a3632541000,04800e4444444400,04800E444444440,0038ffffffffffffffff3f7f7ffefc380066eecc88ffffffeeeeeeeeeeeeeeee0000107f2a2a7f127e121a3632541000000044880000ee444444444444444400
15,10,0x1AABF9,0x1F,1,15,15,ffffffffff7f7f7f7f7f7f7f7ff9f0,fffffeeeeeeeeff0,FFFFFEEEEEEEEFF,007f497f003f203f203f203f007000,0e2e0c4c4c4c0e00,0E2E0C4C4C4C0E0,00ffffffffff7f7f7f7f7f7f7f7ff9f000ffffffffffeeeeeeeeeeeeeeeeffff00007f497f003f203f203f203f0070000000ee22ee00cc44cc44cc44cc00ee00
15,11,0x1AAC27,0x1F,1,15,15,3b3f3f3fffffffffff3f3f7f7ffdd9,8fffffffffcffff0,8FFFFFFFFFCFFFF,0011171112575a5217121a2a244800,00e04e44e888ae00,00E04E44E888AE0,003b3f3f3fffffffffff3f3f7f7ffdd90088ffffffffffffffffffccffffffff000011171112575a5217121a2a244800000000ee0044ee4444ee888888aaee00
15,12,0x1AAC55,0x1F,1,15,15,0e0e7e7e7e7f7f7feeeeeeeeffffff,00eeeeee7777fff0,00EEEEEE7777FFF,0004042424243f0404444444447f00,000444c002222e00,000444C002222E0,000e0e7e7e7e7f7f7feeeeeeeeffffff000000eeeeeeeeeeee77777777ffffff000004042424243f0404444444447f0000000000444444cc000022222222ee00
15,13,0x1AAC83,0x1F,1,15,15,3efeffffffffffff7fffff3f3b3f3e,00fffffffffffec0,00FFFFFFFFFFFEC,001454577e56521a32541419111200,000eaaaaaaa22400,000EAAAAAAA2240,003efeffffffffffff7fffff3f3b3f3e000000ffffffffffffffffffffffeecc00001454577e56521a3254141911120000000000eeaaaaaaaaaaaaaa22224400
15,14,0x1AACB1,0x1F,1,15,15,1fffffff7f3f3f7fffffff1f7ffeee,8fffeccefff8ef70,8FFFECCEFFF8EF7,00097f0f291f192f047f0e0d146400,00e048840e008600,00E048840E00860,001fffffff7f3f3f7fffffff1f7ffeee0088ffffffeecccceeffffff88eeff770000097f0f291f192f047f0e0d146400000000ee004488884400ee0000886600
15,15,0x1AACDF,0x1F,1,15,15,3f3f3f3f7f7fffff3b3b3b3b3b3b3b,00fffffffff88880,00FFFFFFFFF8888,001212132535591111111111111100,000e00e00e000000,000E00E00E00000,003f3f3f3f7f7fffff3b3b3b3b3b3b3b000000ffffffffffffffffff888888880000121213253559111111111111110000000000ee0000ee0000ee0000000000
15,16,0x1AAD0D,0x1F,1,15,15,7e7fffffff7f7f7f7f7f7f7f7f7e7c,37eff7fffeeefff0,37EFF7FFFEEEFFF,003a017b023a023b013929292a3c00,024e222e44444600,024E222E4444460,007e7fffffff7f7f7f7f7f7f7f7f7e7c003377eeffff77ffffffeeeeeeffffff00003a017b023a023b013929292a3c0000002244ee222222ee44444444446600
15,17,0x1AAD3B,0x1F,1,15,15,07ffffffffffffffffff07070e1c18,fff7fff7fff7ff70,FFF7FFF7FFF7FF7,00037a4a4a7b4a4a7a030202040800,0e222e222e222600,0E222E222E22260,0007ffffffffffffffffff07070e1c1800ffffff77ffffff77ffffff77ffff770000037a4a4a7b4a4a7a0302020408000000ee222222ee222222ee2222226600
15,18,0x1AAD69,0x1F,1,15,15,3f3f3fffffff3f3f3f3fffffef1f1b,fffffffffffffff0,FFFFFFFFFFFFFFF,001714147f14161617141c66060b00,0e22e8aae88aae00,0E22E8AAE88AAE0,003f3f3fffffff3f3f3f3fffffef1f1b00ffffffffffffffffffffffffffffff00001714147f14161617141c66060b000000ee2222ee88aaaaee8888aaaaee00
15,19,0x1AAD97,0x1F,1,15,15,ffffff0e7e7e7e0f0f0f1d1d79f1e0,fff77777fffffec0,FFF77777FFFFFEC,007f040404340c0605050808106000,0e2222222222ac00,0E2222222222AC0,00ffffff0e7e7e7e0f0f0f1d1d79f1e000ffffff7777777777ffffffffffeecc00007f040404340c06050508081060000000ee22222222222222222222aacc00
