path,size_bytes,sha256
reference/legacy_handover/shinmomo_handover_integrated_20260318_updated.md,62090,dec94ba60721f117300b737dfe36abc106033f4b0a8ef91b47257d197791704c
reference/legacy_handover/shinmomo_item_equip_dump_summary_20260313.md,1689,17228d467cd2e6fe616482123d1b06f5f0859710855eb63853bc5afbc01ed112
reference/legacy_handover/shinmomo_rom_full_block_map_20260313.md,74409,be48800fe6e79497ff64d0498b4bfcd2fc2aa267d86a31aa39c71ea1381125df
reference/legacy_handover/shinmomo_rom_handover_master_20260313.md,136665,e035d2c480092167ee7df7f0e5cef0ea692ef188ee8435af406bef2ef86cf040
reference/legacy_handover/shinmomo_selector0_decomposition_20260313.md,3217,fb81ca3cacbec8d8582de1cc709049e082587e43737e140222c2946e49721473
reference/legacy_handover/shinmomo_text_display_deepdive_20260313.md,4237,f3f9950e2d3827695e2d7126b997c0f4813dd86f22c3a3d13e102e251edcc68e
rom/README_ROM_NOT_INCLUDED.md,354,4d58330223a45033fcf33a7efe30efd8e29e00d3a83ed4d4244f285476529f7f
tools/lua/shinmomo_graphics_full_capture_v2_snes9x_bizhawk_20260502.lua,32105,4e730aad0b8557a19f71570c7d158797d73b57856b94bbbc6724dac55dc20e2c
tools/lua/shinmomo_graphics_mapchip_probe_v1_bizhawk_snes9x_20260501.lua,22554,8a78b75bc72dfcfcdc891c4afafeaa1b5ed79bddeb50afc5ed28879839ddeba6
tools/lua/shinmomo_trace_graphics_mapchip_oam_unified_polling_v1_20260502.lua,3596,7db2003e93422d3c4a330303a7a4e800863648ffd13ea315d8e4bd3a66ded67c
tools/python/build_tile_adjacency_v2.py,2838,91ec332d37f86d201e00ec6f324b9cdd8be31bb0389aa1b34c8c35cb6019b595
tools/python/infer_tilemap_layout_v2.py,1693,492e2a4feeb1722e9bfdb772215bdebe37b03663bad7fec025577587bc4fe052
tools/python/render_tilemap_ascii_v2.py,576,2ccf8cc9c558c341c6b4b6d83c310b197ce3201c809a6d7f95164b2f4c1f2c64
tools/python/render_tilemap_png_pseudocolor_v1.py,1061,c3119d8206e0f0010f9d4c68c61a880d10abf2b787aff47c8592c50ddd1e0d3c
tools/runtime_capture_package/tools/lua/shinmomo_graphics_full_capture_v2_snes9x_bizhawk_20260502.lua,32105,4e730aad0b8557a19f71570c7d158797d73b57856b94bbbc6724dac55dc20e2c
